team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches,date_index,won_stanley_cup
BUF,http://www.hockey-reference.com/teams/BUF/1987.html,1986-87,NHL,Buffalo Sabres,80,28,44,8,0,64,.400,-0.28,0.07,5th,,S. Bowman,01/01/1986,0
BUF,http://www.hockey-reference.com/teams/BUF/1986.html,1985-86,NHL,Buffalo Sabres,80,37,37,6,0,80,.500,0.19,0.13,5th,,J. Schoenfeld,01/01/1985,0
BUF,http://www.hockey-reference.com/teams/BUF/1985.html,1984-85,NHL,Buffalo Sabres,80,38,28,14,0,90,.563,0.71,0.04,3rd,Lost NHL Division Semi-Finals,S. Bowman,01/01/1984,0
BUF,http://www.hockey-reference.com/teams/BUF/1984.html,1983-84,NHL,Buffalo Sabres,80,48,25,7,0,103,.644,0.82,0.09,2nd,Lost NHL Division Semi-Finals,S. Bowman,01/01/1983,0
BUF,http://www.hockey-reference.com/teams/BUF/1983.html,1982-83,NHL,Buffalo Sabres,80,38,29,13,0,89,.556,0.43,0.02,3rd,Lost NHL Division Finals,S. Bowman,01/01/1982,0
BUF,http://www.hockey-reference.com/teams/BUF/1982.html,1981-82,NHL,Buffalo Sabres,80,39,26,15,0,93,.581,0.51,0.08,3rd,Lost NHL Division Semi-Finals,J. Roberts,01/01/1981,0
BUF,http://www.hockey-reference.com/teams/BUF/1981.html,1980-81,NHL,Buffalo Sabres,80,39,20,21,0,99,.619,0.92,-0.05,1st,Lost NHL Quarter-Finals,R. Neilson,01/01/1980,0
BUF,http://www.hockey-reference.com/teams/BUF/1980.html,1979-80,NHL,Buffalo Sabres,80,47,17,16,0,110,.688,1.39,-0.07,1st,Lost NHL Semi-Finals,S. Bowman,01/01/1979,0
BUF,http://www.hockey-reference.com/teams/BUF/1979.html,1978-79,NHL,Buffalo Sabres,80,36,28,16,0,88,.550,0.22,0.00,2nd,Lost NHL Preliminary Round,M. Pronovost,01/01/1978,0
BUF,http://www.hockey-reference.com/teams/BUF/1978.html,1977-78,NHL,Buffalo Sabres,80,44,19,17,0,105,.656,0.90,-0.01,2nd,Lost NHL Quarter-Finals,M. Pronovost,01/01/1977,0
BUF,http://www.hockey-reference.com/teams/BUF/1977.html,1976-77,NHL,Buffalo Sabres,80,48,24,8,0,104,.650,1.00,-0.02,2nd,Lost NHL Quarter-Finals,F. Smith,01/01/1976,0
BUF,http://www.hockey-reference.com/teams/BUF/1976.html,1975-76,NHL,Buffalo Sabres,80,46,21,13,0,105,.656,1.19,-0.05,2nd,Lost NHL Quarter-Finals,F. Smith,01/01/1975,0
BUF,http://www.hockey-reference.com/teams/BUF/1975.html,1974-75,NHL,Buffalo Sabres,80,49,16,15,0,113,.706,1.35,-0.08,1st,Lost Stanley Cup Finals,F. Smith,01/01/1974,0
BUF,http://www.hockey-reference.com/teams/BUF/1974.html,1973-74,NHL,Buffalo Sabres,78,32,34,12,0,76,.487,-0.11,-0.01,5th,,J. Crozier,01/01/1973,0
BUF,http://www.hockey-reference.com/teams/BUF/1973.html,1972-73,NHL,Buffalo Sabres,78,37,27,14,0,88,.564,0.46,-0.03,4th,Lost NHL Quarter-Finals,J. Crozier,01/01/1972,0
BUF,http://www.hockey-reference.com/teams/BUF/1972.html,1971-72,NHL,Buffalo Sabres,78,16,43,19,0,51,.327,-1.02,0.08,6th,,P. Imlach,01/01/1971,0
BUF,http://www.hockey-reference.com/teams/BUF/1971.html,1970-71,NHL,Buffalo Sabres,78,24,39,15,0,63,.404,-0.88,0.07,5th,,P. Imlach,01/01/1970,0
CGY,http://www.hockey-reference.com/teams/CGY/2012.html,2011-12,NHL,Calgary Flames,82,37,29,0,16,90,.549,-0.28,0.01,2nd,,B. Sutter,01/01/2011,0
CGY,http://www.hockey-reference.com/teams/CGY/2011.html,2010-11,NHL,Calgary Flames,82,41,29,0,12,94,.573,0.14,-0.02,2nd,,B. Sutter,01/01/2010,0
CGY,http://www.hockey-reference.com/teams/CGY/2010.html,2009-10,NHL,Calgary Flames,82,40,32,0,10,90,.549,-0.03,0.04,3rd,,B. Sutter,01/01/2009,0
CGY,http://www.hockey-reference.com/teams/CGY/2009.html,2008-09,NHL,Calgary Flames,82,46,30,0,6,98,.598,0.07,0.00,2nd,Lost NHL Conference Quarter-Finals,M. Keenan,01/01/2008,0
CGY,http://www.hockey-reference.com/teams/CGY/2008.html,2007-08,NHL,Calgary Flames,82,42,30,0,10,94,.573,0.13,0.10,3rd,Lost NHL Conference Quarter-Finals,M. Keenan,01/01/2007,0
CGY,http://www.hockey-reference.com/teams/CGY/2007.html,2006-07,NHL,Calgary Flames,82,43,29,0,10,96,.585,0.51,0.12,3rd,Lost NHL Conference Quarter-Finals,J. Playfair,01/01/2006,0
CGY,http://www.hockey-reference.com/teams/CGY/2006.html,2005-06,NHL,Calgary Flames,82,46,25,0,11,103,.628,0.30,0.08,1st,Lost NHL Conference Quarter-Finals,D. Sutter,01/01/2005,0
CGY,http://www.hockey-reference.com/teams/CGY/2004.html,2003-04,NHL,Calgary Flames,82,42,30,7,3,94,.573,0.33,0.04,3rd,Lost Stanley Cup Finals,D. Sutter,01/01/2003,0
CGY,http://www.hockey-reference.com/teams/CGY/2003.html,2002-03,NHL,Calgary Flames,82,29,36,13,4,75,.457,-0.37,0.14,5th,,G. Gilbert,01/01/2002,0
CGY,http://www.hockey-reference.com/teams/CGY/2002.html,2001-02,NHL,Calgary Flames,82,32,35,12,3,79,.482,-0.15,0.08,4th,,G. Gilbert,01/01/2001,0
CGY,http://www.hockey-reference.com/teams/CGY/2001.html,2000-01,NHL,Calgary Flames,82,27,36,15,4,73,.445,-0.37,0.11,4th,,D. Hay,01/01/2000,0
CGY,http://www.hockey-reference.com/teams/CGY/2000.html,1999-00,NHL,Calgary Flames,82,31,36,10,5,77,.470,-0.42,0.13,4th,,B. Sutter,01/01/1999,0
CGY,http://www.hockey-reference.com/teams/CGY/1999.html,1998-99,NHL,Calgary Flames,82,30,40,12,0,72,.439,-0.30,-0.02,3rd,,B. Sutter,01/01/1998,0
CGY,http://www.hockey-reference.com/teams/CGY/1998.html,1997-98,NHL,Calgary Flames,82,26,41,15,0,67,.409,-0.42,0.01,5th,,B. Sutter,01/01/1997,0
CGY,http://www.hockey-reference.com/teams/CGY/1997.html,1996-97,NHL,Calgary Flames,82,32,41,9,0,73,.445,-0.29,0.02,5th,,P. Page,01/01/1996,0
CGY,http://www.hockey-reference.com/teams/CGY/1996.html,1995-96,NHL,Calgary Flames,82,34,37,11,0,79,.482,-0.04,-0.05,2nd,Lost NHL Conference Quarter-Finals,P. Page,01/01/1995,0
CGY,http://www.hockey-reference.com/teams/CGY/1995.html,1994-95,NHL,Calgary Flames,48,24,17,7,0,55,.573,0.49,-0.09,1st,Lost NHL Conference Quarter-Finals,D. King,01/01/1994,0
CGY,http://www.hockey-reference.com/teams/CGY/1994.html,1993-94,NHL,Calgary Flames,84,42,29,13,0,97,.577,0.48,-0.07,1st,Lost NHL Conference Quarter-Finals,D. King,01/01/1993,0
CGY,http://www.hockey-reference.com/teams/CGY/1993.html,1992-93,NHL,Calgary Flames,84,43,30,11,0,97,.577,0.25,-0.22,2nd,Lost NHL Division Semi-Finals,D. King,01/01/1992,0
CGY,http://www.hockey-reference.com/teams/CGY/1992.html,1991-92,NHL,Calgary Flames,80,31,37,12,0,74,.463,-0.19,-0.08,5th,,D. Risebrough,01/01/1991,0
CGY,http://www.hockey-reference.com/teams/CGY/1991.html,1990-91,NHL,Calgary Flames,80,46,26,8,0,100,.625,0.98,-0.03,2nd,Lost NHL Division Semi-Finals,D. Risebrough,01/01/1990,0
CGY,http://www.hockey-reference.com/teams/CGY/1990.html,1989-90,NHL,Calgary Flames,80,42,23,15,0,99,.619,1.00,-0.04,1st,Lost NHL Division Semi-Finals,T. Crisp,01/01/1989,0
CGY,http://www.hockey-reference.com/teams/CGY/1989.html,1988-89,NHL,Calgary Flames,80,54,17,9,0,117,.731,1.57,-0.03,1st,<strong>Won Stanley Cup Finals</strong>,T. Crisp,01/01/1988,1
CGY,http://www.hockey-reference.com/teams/CGY/1988.html,1987-88,NHL,Calgary Flames,80,48,23,9,0,105,.656,1.10,-0.05,1st,Lost NHL Division Finals,T. Crisp,01/01/1987,0
CGY,http://www.hockey-reference.com/teams/CGY/1987.html,1986-87,NHL,Calgary Flames,80,46,31,3,0,95,.594,0.39,0.03,2nd,Lost NHL Division Semi-Finals,B. Johnson,01/01/1986,0
CGY,http://www.hockey-reference.com/teams/CGY/1986.html,1985-86,NHL,Calgary Flames,80,40,31,9,0,89,.556,0.37,-0.12,2nd,Lost Stanley Cup Finals,B. Johnson,01/01/1985,0
CGY,http://www.hockey-reference.com/teams/CGY/1985.html,1984-85,NHL,Calgary Flames,80,41,27,12,0,94,.588,0.77,0.01,3rd,Lost NHL Division Semi-Finals,B. Johnson,01/01/1984,0
CGY,http://www.hockey-reference.com/teams/CGY/1984.html,1983-84,NHL,Calgary Flames,80,34,32,14,0,82,.513,-0.03,0.01,2nd,Lost NHL Division Finals,B. Johnson,01/01/1983,0
CGY,http://www.hockey-reference.com/teams/CGY/1983.html,1982-83,NHL,Calgary Flames,80,32,34,14,0,78,.488,0.07,0.02,2nd,Lost NHL Division Finals,B. Johnson,01/01/1982,0
CGY,http://www.hockey-reference.com/teams/CGY/1982.html,1981-82,NHL,Calgary Flames,80,29,34,17,0,75,.469,-0.18,-0.04,3rd,Lost NHL Division Semi-Finals,A. MacNeil,01/01/1981,0
CGY,http://www.hockey-reference.com/teams/CGY/1981.html,1980-81,NHL,Calgary Flames,80,39,27,14,0,92,.575,0.37,-0.02,3rd,Lost NHL Semi-Finals,A. MacNeil,01/01/1980,0
CGY,http://www.hockey-reference.com/teams/ATF/1980.html,1979-80,NHL,Atlanta Flames,80,35,32,13,0,83,.519,0.16,-0.01,4th,Lost NHL Preliminary Round,A. MacNeil,01/01/1979,0
CGY,http://www.hockey-reference.com/teams/ATF/1979.html,1978-79,NHL,Atlanta Flames,80,41,31,8,0,90,.563,0.67,0.08,4th,Lost NHL Preliminary Round,F. Creighton,01/01/1978,0
CGY,http://www.hockey-reference.com/teams/ATF/1978.html,1977-78,NHL,Atlanta Flames,80,34,27,19,0,87,.544,0.28,0.00,3rd,Lost NHL Preliminary Round,F. Creighton,01/01/1977,0
CGY,http://www.hockey-reference.com/teams/ATF/1977.html,1976-77,NHL,Atlanta Flames,80,34,34,12,0,80,.500,-0.01,0.00,3rd,Lost NHL Preliminary Round,F. Creighton,01/01/1976,0
CGY,http://www.hockey-reference.com/teams/ATF/1976.html,1975-76,NHL,Atlanta Flames,80,35,33,12,0,82,.513,0.31,0.00,3rd,Lost NHL Preliminary Round,F. Creighton,01/01/1975,0
CGY,http://www.hockey-reference.com/teams/ATF/1975.html,1974-75,NHL,Atlanta Flames,80,34,31,15,0,83,.519,0.16,0.03,4th,,B. Geoffrion,01/01/1974,0
CGY,http://www.hockey-reference.com/teams/ATF/1974.html,1973-74,NHL,Atlanta Flames,78,30,34,14,0,74,.474,-0.28,0.03,4th,Lost NHL Quarter-Finals,B. Geoffrion,01/01/1973,0
CGY,http://www.hockey-reference.com/teams/ATF/1973.html,1972-73,NHL,Atlanta Flames,78,25,38,15,0,65,.417,-0.57,0.05,7th,,B. Geoffrion,01/01/1972,0
CAR,http://www.hockey-reference.com/teams/CAR/2012.html,2011-12,NHL,Carolina Hurricanes,82,33,33,0,16,82,.500,-0.39,-0.02,5th,,P. Maurice,01/01/2011,0
CAR,http://www.hockey-reference.com/teams/CAR/2011.html,2010-11,NHL,Carolina Hurricanes,82,40,31,0,11,91,.555,-0.08,-0.04,3rd,,P. Maurice,01/01/2010,0
CAR,http://www.hockey-reference.com/teams/CAR/2010.html,2009-10,NHL,Carolina Hurricanes,82,35,37,0,10,80,.488,-0.37,-0.05,3rd,,P. Maurice,01/01/2009,0
CAR,http://www.hockey-reference.com/teams/CAR/2009.html,2008-09,NHL,Carolina Hurricanes,82,45,30,0,7,97,.591,0.11,-0.05,2nd,Lost NHL Conference Finals,P. Laviolette,01/01/2008,0
CAR,http://www.hockey-reference.com/teams/CAR/2008.html,2007-08,NHL,Carolina Hurricanes,82,43,33,0,6,92,.561,-0.15,-0.18,2nd,,P. Laviolette,01/01/2007,0
CAR,http://www.hockey-reference.com/teams/CAR/2007.html,2006-07,NHL,Carolina Hurricanes,82,40,34,0,8,88,.537,-0.29,-0.15,3rd,,P. Laviolette,01/01/2006,0
CAR,http://www.hockey-reference.com/teams/CAR/2006.html,2005-06,NHL,Carolina Hurricanes,82,52,22,0,8,112,.683,0.29,-0.13,1st,<strong>Won Stanley Cup Finals</strong>,P. Laviolette,01/01/2005,1
CAR,http://www.hockey-reference.com/teams/CAR/2004.html,2003-04,NHL,Carolina Hurricanes,82,28,34,14,6,76,.463,-0.46,-0.01,3rd,,P. Maurice,01/01/2003,0
CAR,http://www.hockey-reference.com/teams/CAR/2003.html,2002-03,NHL,Carolina Hurricanes,82,22,43,11,6,61,.372,-0.90,-0.06,5th,,P. Maurice,01/01/2002,0
CAR,http://www.hockey-reference.com/teams/CAR/2002.html,2001-02,NHL,Carolina Hurricanes,82,35,26,16,5,91,.555,-0.09,-0.09,1st,Lost Stanley Cup Finals,P. Maurice,01/01/2001,0
CAR,http://www.hockey-reference.com/teams/CAR/2001.html,2000-01,NHL,Carolina Hurricanes,82,38,32,9,3,88,.537,-0.24,-0.08,2nd,Lost NHL Conference Quarter-Finals,P. Maurice,01/01/2000,0
CAR,http://www.hockey-reference.com/teams/CAR/2000.html,1999-00,NHL,Carolina Hurricanes,82,37,35,10,0,84,.512,-0.10,-0.11,3rd,,P. Maurice,01/01/1999,0
CAR,http://www.hockey-reference.com/teams/CAR/1999.html,1998-99,NHL,Carolina Hurricanes,82,34,30,18,0,86,.524,0.10,0.00,1st,Lost NHL Conference Quarter-Finals,P. Maurice,01/01/1998,0
CAR,http://www.hockey-reference.com/teams/CAR/1998.html,1997-98,NHL,Carolina Hurricanes,82,33,41,8,0,74,.451,-0.20,0.04,6th,,P. Maurice,01/01/1997,0
CAR,http://www.hockey-reference.com/teams/HAR/1997.html,1996-97,NHL,Hartford Whalers,82,32,39,11,0,75,.457,-0.37,0.00,5th,,P. Maurice,01/01/1996,0
CAR,http://www.hockey-reference.com/teams/HAR/1996.html,1995-96,NHL,Hartford Whalers,82,34,39,9,0,77,.470,-0.22,0.05,4th,,P. Holmgren,01/01/1995,0
CAR,http://www.hockey-reference.com/teams/HAR/1995.html,1994-95,NHL,Hartford Whalers,48,19,24,5,0,43,.448,-0.27,0.02,5th,,P. Holmgren,01/01/1994,0
CAR,http://www.hockey-reference.com/teams/HAR/1994.html,1993-94,NHL,Hartford Whalers,84,27,48,9,0,63,.375,-0.68,0.04,6th,,P. Holmgren,01/01/1993,0
CAR,http://www.hockey-reference.com/teams/HAR/1993.html,1992-93,NHL,Hartford Whalers,84,26,52,6,0,58,.345,-0.93,0.08,5th,,P. Holmgren,01/01/1992,0
CAR,http://www.hockey-reference.com/teams/HAR/1992.html,1991-92,NHL,Hartford Whalers,80,26,41,13,0,65,.406,-0.45,0.00,4th,Lost NHL Division Semi-Finals,J. Roberts,01/01/1991,0
CAR,http://www.hockey-reference.com/teams/HAR/1991.html,1990-91,NHL,Hartford Whalers,80,31,38,11,0,73,.456,-0.51,-0.03,4th,Lost NHL Division Semi-Finals,R. Ley,01/01/1990,0
CAR,http://www.hockey-reference.com/teams/HAR/1990.html,1989-90,NHL,Hartford Whalers,80,38,33,9,0,85,.531,0.07,-0.02,4th,Lost NHL Division Semi-Finals,R. Ley,01/01/1989,0
CAR,http://www.hockey-reference.com/teams/HAR/1989.html,1988-89,NHL,Hartford Whalers,80,37,38,5,0,79,.494,0.16,0.04,4th,Lost NHL Division Semi-Finals,L. Pleau,01/01/1988,0
CAR,http://www.hockey-reference.com/teams/HAR/1988.html,1987-88,NHL,Hartford Whalers,80,35,38,7,0,77,.481,-0.17,0.05,4th,Lost NHL Division Semi-Finals,J. Evans,01/01/1987,0
CAR,http://www.hockey-reference.com/teams/HAR/1987.html,1986-87,NHL,Hartford Whalers,80,43,30,7,0,93,.581,0.23,0.02,1st,Lost NHL Division Semi-Finals,J. Evans,01/01/1986,0
CAR,http://www.hockey-reference.com/teams/HAR/1986.html,1985-86,NHL,Hartford Whalers,80,40,36,4,0,84,.525,0.48,0.10,4th,Lost NHL Division Finals,J. Evans,01/01/1985,0
CAR,http://www.hockey-reference.com/teams/HAR/1985.html,1984-85,NHL,Hartford Whalers,80,30,41,9,0,69,.431,-0.47,0.16,5th,,J. Evans,01/01/1984,0
CAR,http://www.hockey-reference.com/teams/HAR/1984.html,1983-84,NHL,Hartford Whalers,80,28,42,10,0,66,.413,-0.21,0.19,5th,,J. Evans,01/01/1983,0
CAR,http://www.hockey-reference.com/teams/HAR/1983.html,1982-83,NHL,Hartford Whalers,80,19,54,7,0,45,.281,-1.56,0.22,5th,,L. Kish,01/01/1982,0
CAR,http://www.hockey-reference.com/teams/HAR/1982.html,1981-82,NHL,Hartford Whalers,80,21,41,18,0,60,.375,-0.87,0.22,5th,,L. Pleau,01/01/1981,0
CAR,http://www.hockey-reference.com/teams/HAR/1981.html,1980-81,NHL,Hartford Whalers,80,21,41,18,0,60,.375,-0.95,0.05,4th,,D. Blackburn,01/01/1980,0
CAR,http://www.hockey-reference.com/teams/HAR/1980.html,1979-80,NHL,Hartford Whalers,80,27,34,19,0,73,.456,-0.11,0.01,4th,Lost NHL Preliminary Round,D. Blackburn,01/01/1979,0
CHI,http://www.hockey-reference.com/teams/CHI/2012.html,2011-12,NHL,Chicago Blackhawks,82,45,26,0,11,101,.616,0.14,0.02,4th,Lost NHL Conference Quarter-Finals,J. Quenneville,01/01/2011,0
CHI,http://www.hockey-reference.com/teams/CHI/2011.html,2010-11,NHL,Chicago Blackhawks,82,44,29,0,9,97,.591,0.41,0.01,3rd,Lost NHL Conference Quarter-Finals,J. Quenneville,01/01/2010,0
CHI,http://www.hockey-reference.com/teams/CHI/2010.html,2009-10,NHL,Chicago Blackhawks,82,52,22,0,8,112,.683,0.77,0.02,1st,<strong>Won Stanley Cup Finals</strong>,J. Quenneville,01/01/2009,1
CHI,http://www.hockey-reference.com/teams/CHI/2009.html,2008-09,NHL,Chicago Blackhawks,82,46,24,0,12,104,.634,0.60,0.01,2nd,Lost NHL Conference Finals,D. Savard,01/01/2008,0
CHI,http://www.hockey-reference.com/teams/CHI/2008.html,2007-08,NHL,Chicago Blackhawks,82,40,34,0,8,88,.537,0.16,0.12,3rd,,D. Savard,01/01/2007,0
CHI,http://www.hockey-reference.com/teams/CHI/2007.html,2006-07,NHL,Chicago Blackhawks,82,31,42,0,9,71,.433,-0.52,0.17,5th,,T. Yawney,01/01/2006,0
CHI,http://www.hockey-reference.com/teams/CHI/2006.html,2005-06,NHL,Chicago Blackhawks,82,26,43,0,13,65,.396,-0.86,0.04,4th,,T. Yawney,01/01/2005,0
CHI,http://www.hockey-reference.com/teams/CHI/2004.html,2003-04,NHL,Chicago Blackhawks,82,20,43,11,8,59,.360,-0.84,0.02,5th,,B. Sutter,01/01/2003,0
CHI,http://www.hockey-reference.com/teams/CHI/2003.html,2002-03,NHL,Chicago Blackhawks,82,30,33,13,6,79,.482,-0.14,0.09,3rd,,B. Sutter,01/01/2002,0
CHI,http://www.hockey-reference.com/teams/CHI/2002.html,2001-02,NHL,Chicago Blackhawks,82,41,27,13,1,96,.585,0.19,0.08,3rd,Lost NHL Conference Quarter-Finals,B. Sutter,01/01/2001,0
CHI,http://www.hockey-reference.com/teams/CHI/2001.html,2000-01,NHL,Chicago Blackhawks,82,29,40,8,5,71,.433,-0.36,0.08,4th,,A. Suhonen,01/01/2000,0
CHI,http://www.hockey-reference.com/teams/CHI/2000.html,1999-00,NHL,Chicago Blackhawks,82,33,37,10,2,78,.476,0.10,0.13,3rd,,L. Molleken,01/01/1999,0
CHI,http://www.hockey-reference.com/teams/CHI/1999.html,1998-99,NHL,Chicago Blackhawks,82,29,41,12,0,70,.427,-0.55,0.01,3rd,,D. Graham,01/01/1998,0
CHI,http://www.hockey-reference.com/teams/CHI/1998.html,1997-98,NHL,Chicago Blackhawks,82,30,39,13,0,73,.445,-0.06,0.03,5th,,C. Hartsburg,01/01/1997,0
CHI,http://www.hockey-reference.com/teams/CHI/1997.html,1996-97,NHL,Chicago Blackhawks,82,34,35,13,0,81,.494,0.18,0.02,5th,Lost NHL Conference Quarter-Finals,C. Hartsburg,01/01/1996,0
CHI,http://www.hockey-reference.com/teams/CHI/1996.html,1995-96,NHL,Chicago Blackhawks,82,40,28,14,0,94,.573,0.61,-0.04,2nd,Lost NHL Conference Semi-Finals,C. Hartsburg,01/01/1995,0
CHI,http://www.hockey-reference.com/teams/CHI/1995.html,1994-95,NHL,Chicago Blackhawks,48,24,19,5,0,53,.552,0.80,-0.05,3rd,Lost NHL Conference Finals,D. Sutter,01/01/1994,0
CHI,http://www.hockey-reference.com/teams/CHI/1994.html,1993-94,NHL,Chicago Blackhawks,84,39,36,9,0,87,.518,0.15,-0.02,5th,Lost NHL Conference Quarter-Finals,D. Sutter,01/01/1993,0
CHI,http://www.hockey-reference.com/teams/CHI/1993.html,1992-93,NHL,Chicago Blackhawks,84,47,25,12,0,106,.631,0.58,-0.01,1st,Lost NHL Division Semi-Finals,D. Sutter,01/01/1992,0
CHI,http://www.hockey-reference.com/teams/CHI/1992.html,1991-92,NHL,Chicago Blackhawks,80,36,29,15,0,87,.544,0.22,-0.04,2nd,Lost Stanley Cup Finals,M. Keenan,01/01/1991,0
CHI,http://www.hockey-reference.com/teams/CHI/1991.html,1990-91,NHL,Chicago Blackhawks,80,49,23,8,0,106,.663,0.85,-0.06,1st,Lost NHL Division Semi-Finals,M. Keenan,01/01/1990,0
CHI,http://www.hockey-reference.com/teams/CHI/1990.html,1989-90,NHL,Chicago Blackhawks,80,41,33,6,0,88,.550,0.23,-0.05,1st,Lost NHL Conference Finals,M. Keenan,01/01/1989,0
CHI,http://www.hockey-reference.com/teams/CHI/1989.html,1988-89,NHL,Chicago Blackhawks,80,27,41,12,0,66,.413,-0.57,-0.10,4th,Lost NHL Conference Finals,M. Keenan,01/01/1988,0
CHI,http://www.hockey-reference.com/teams/CHI/1988.html,1987-88,NHL,Chicago Blackhawks,80,30,41,9,0,69,.431,-0.67,-0.12,3rd,Lost NHL Division Semi-Finals,B. Murdoch,01/01/1987,0
CHI,http://www.hockey-reference.com/teams/CHI/1987.html,1986-87,NHL,Chicago Blackhawks,80,29,37,14,0,72,.450,-0.32,-0.07,3rd,Lost NHL Division Semi-Finals,B. Pulford,01/01/1986,0
CHI,http://www.hockey-reference.com/teams/CBH/1986.html,1985-86,NHL,Chicago Black Hawks,80,39,33,8,0,86,.538,-0.15,-0.17,1st,Lost NHL Division Semi-Finals,B. Pulford,01/01/1985,0
CHI,http://www.hockey-reference.com/teams/CBH/1985.html,1984-85,NHL,Chicago Black Hawks,80,38,35,7,0,83,.519,-0.05,-0.18,2nd,Lost NHL Conference Finals,O. Tessier,01/01/1984,0
CHI,http://www.hockey-reference.com/teams/CBH/1984.html,1983-84,NHL,Chicago Black Hawks,80,30,42,8,0,68,.425,-0.54,-0.11,4th,Lost NHL Division Semi-Finals,O. Tessier,01/01/1983,0
CHI,http://www.hockey-reference.com/teams/CBH/1983.html,1982-83,NHL,Chicago Black Hawks,80,47,23,10,0,104,.650,0.75,-0.12,1st,Lost NHL Conference Finals,O. Tessier,01/01/1982,0
CHI,http://www.hockey-reference.com/teams/CBH/1982.html,1981-82,NHL,Chicago Black Hawks,80,30,38,12,0,72,.450,-0.49,-0.10,4th,Lost NHL Conference Finals,K. Magnuson,01/01/1981,0
CHI,http://www.hockey-reference.com/teams/CBH/1981.html,1980-81,NHL,Chicago Black Hawks,80,31,33,16,0,78,.488,-0.13,0.01,2nd,Lost NHL Preliminary Round,K. Magnuson,01/01/1980,0
CHI,http://www.hockey-reference.com/teams/CBH/1980.html,1979-80,NHL,Chicago Black Hawks,80,34,27,19,0,87,.544,-0.11,0.01,1st,Lost NHL Quarter-Finals,E. Johnston,01/01/1979,0
CHI,http://www.hockey-reference.com/teams/CBH/1979.html,1978-79,NHL,Chicago Black Hawks,80,29,36,15,0,73,.456,-0.54,-0.13,1st,Lost NHL Quarter-Finals,B. Pulford,01/01/1978,0
CHI,http://www.hockey-reference.com/teams/CBH/1978.html,1977-78,NHL,Chicago Black Hawks,80,32,29,19,0,83,.519,0.05,-0.07,1st,Lost NHL Quarter-Finals,B. Pulford,01/01/1977,0
CHI,http://www.hockey-reference.com/teams/CBH/1977.html,1976-77,NHL,Chicago Black Hawks,80,26,43,11,0,63,.394,-0.74,-0.02,3rd,Lost NHL Preliminary Round,B. Reay,01/01/1976,0
CHI,http://www.hockey-reference.com/teams/CBH/1976.html,1975-76,NHL,Chicago Black Hawks,80,32,30,18,0,82,.513,-0.15,-0.06,1st,Lost NHL Quarter-Finals,B. Reay,01/01/1975,0
CHI,http://www.hockey-reference.com/teams/CBH/1975.html,1974-75,NHL,Chicago Black Hawks,80,37,35,8,0,82,.513,0.28,-0.06,3rd,Lost NHL Quarter-Finals,B. Reay,01/01/1974,0
CHI,http://www.hockey-reference.com/teams/CBH/1974.html,1973-74,NHL,Chicago Black Hawks,78,41,14,23,0,105,.673,1.28,-0.11,2nd,Lost NHL Semi-Finals,B. Reay,01/01/1973,0
CHI,http://www.hockey-reference.com/teams/CBH/1973.html,1972-73,NHL,Chicago Black Hawks,78,42,27,9,0,93,.596,0.70,-0.05,1st,Lost Stanley Cup Finals,B. Reay,01/01/1972,0
CHI,http://www.hockey-reference.com/teams/CBH/1972.html,1971-72,NHL,Chicago Black Hawks,78,46,17,15,0,107,.686,1.07,-0.08,1st,Lost NHL Semi-Finals,B. Reay,01/01/1971,0
CHI,http://www.hockey-reference.com/teams/CBH/1971.html,1970-71,NHL,Chicago Black Hawks,78,49,20,9,0,107,.686,1.11,-0.09,1st,Lost Stanley Cup Finals,B. Reay,01/01/1970,0
CHI,http://www.hockey-reference.com/teams/CBH/1970.html,1969-70,NHL,Chicago Black Hawks,76,45,22,9,0,99,.651,1.04,-0.01,1st,Lost NHL Semi-Finals,B. Reay,01/01/1969,0
CHI,http://www.hockey-reference.com/teams/CBH/1969.html,1968-69,NHL,Chicago Black Hawks,76,34,33,9,0,77,.507,0.49,0.04,6th,,B. Reay,01/01/1968,0
CHI,http://www.hockey-reference.com/teams/CBH/1968.html,1967-68,NHL,Chicago Black Hawks,74,32,26,16,0,80,.541,0.13,0.26,4th,Lost NHL Semi-Finals,B. Reay,01/01/1967,0
CHI,http://www.hockey-reference.com/teams/CBH/1967.html,1966-67,NHL,Chicago Black Hawks,70,41,17,12,0,94,.671,1.12,-0.22,1st,Lost NHL Semi-Finals,B. Reay,01/01/1966,0
CHI,http://www.hockey-reference.com/teams/CBH/1966.html,1965-66,NHL,Chicago Black Hawks,70,37,25,8,0,82,.586,0.63,-0.13,2nd,Lost NHL Semi-Finals,B. Reay,01/01/1965,0
CHI,http://www.hockey-reference.com/teams/CBH/1965.html,1964-65,NHL,Chicago Black Hawks,70,34,28,8,0,76,.543,0.57,-0.11,3rd,Lost Stanley Cup Finals,B. Reay,01/01/1964,0
CHI,http://www.hockey-reference.com/teams/CBH/1964.html,1963-64,NHL,Chicago Black Hawks,70,36,22,12,0,84,.600,0.58,-0.12,2nd,Lost NHL Semi-Finals,B. Reay,01/01/1963,0
CHI,http://www.hockey-reference.com/teams/CBH/1963.html,1962-63,NHL,Chicago Black Hawks,70,32,21,17,0,81,.579,0.19,-0.04,2nd,Lost NHL Semi-Finals,R. Pilous,01/01/1962,0
